,recipeName,recipeLink,name,calories,fat,protein,carb,imgURL,click_count,image
642,Creamy-Garlic-Butter-Pasta-2619070,recipe/Creamy-Garlic-Butter-Pasta-2619070,Creamy Garlic Butter Pasta,390,11.0,11.0,61.0,https://lh3.googleusercontent.com/rU73wP9tjLwnLidbhdKxKXXc6cBPR-yGWyKVr0iBOPK8vvTOMGmmziCtcNPz6T9t5vG0070yQRoN_OqF1ub-LQ,70585,https://lh3.googleusercontent.com/rU73wP9tjLwnLidbhdKxKXXc6cBPR-yGWyKVr0iBOPK8vvTOMGmmziCtcNPz6T9t5vG0070yQRoN_OqF1ub-LQ=s640-c-rw-v1-e365
643,Banana-Bread-2212634,recipe/Banana-Bread-2212634,Banana Bread,380,13.0,5.0,62.0,https://lh3.googleusercontent.com/64beITpsWc8OZKI5gri-PiLZ4xyGRtYXChJNlB4njyRr3HLy8RtzRu9pTZ-OsRW70lW81j1PVXsOvF4fZsYgMg,124179,https://lh3.googleusercontent.com/64beITpsWc8OZKI5gri-PiLZ4xyGRtYXChJNlB4njyRr3HLy8RtzRu9pTZ-OsRW70lW81j1PVXsOvF4fZsYgMg=s640-c-rw-v1-e365
644,Vegan-Chickpea-_Meatloaf_-9083673,recipe/Vegan-Chickpea-_Meatloaf_-9083673,"Vegan Chickpea ""Meatloaf""",380,8.0,18.0,62.0,https://lh3.googleusercontent.com/Wd0ZWAmNgEZ84v_QC1IHMb1dz9PxX6IGr4YABmhvAGlqKpGHR0ujqSVTvZEMsDs8lZcOOliUj5dM-ZNsGW782g,704,https://lh3.googleusercontent.com/Wd0ZWAmNgEZ84v_QC1IHMb1dz9PxX6IGr4YABmhvAGlqKpGHR0ujqSVTvZEMsDs8lZcOOliUj5dM-ZNsGW782g=s640-c-rw-v1-e365
654,Air-Fried-Blooming-Onion-2623187,recipe/Air-Fried-Blooming-Onion-2623187,Air Fried Blooming Onion,370,5.0,14.0,66.0,https://lh3.googleusercontent.com/6TNbxWQvi_ZdwrwqeJs8Hb2Qk-_OXdfy8mmMe0bmvAosMmnECRYMMa3NR5AE4VHFYslm4Cp-Dy1HO_b6srjS2rQ,1276,https://lh3.googleusercontent.com/6TNbxWQvi_ZdwrwqeJs8Hb2Qk-_OXdfy8mmMe0bmvAosMmnECRYMMa3NR5AE4VHFYslm4Cp-Dy1HO_b6srjS2rQ=s640-c-rw-v1-e365
663,Cilantro-Lime-Chicken-2049115,recipe/Cilantro-Lime-Chicken-2049115,Cilantro Lime Chicken,230,10.0,30.0,7.0,https://lh3.googleusercontent.com/eCP6k_Ek0w5ukarLUXUMjupmPi6wX6WAF4irlqYYap9thIxMzb1TWuuy1bCOXFKhZHWDiqxXWUBtdnGK7wTH-w,119369,https://lh3.googleusercontent.com/eCP6k_Ek0w5ukarLUXUMjupmPi6wX6WAF4irlqYYap9thIxMzb1TWuuy1bCOXFKhZHWDiqxXWUBtdnGK7wTH-w=s640-c-rw-v1-e365
666,Juicy-Oven-Baked-Chicken-Breast-2716315,recipe/Juicy-Oven-Baked-Chicken-Breast-2716315,Juicy Oven Baked Chicken Breast,250,8.0,38.0,7.0,https://lh3.googleusercontent.com/aOuR_AdEFclBEERVtlD3sAsbvGAwbYeG8tjTskXZUWt6Ft_PKVtrqvN6jbcaD48loRPyWNPkZ2B3z_rTXEyA,180593,https://lh3.googleusercontent.com/aOuR_AdEFclBEERVtlD3sAsbvGAwbYeG8tjTskXZUWt6Ft_PKVtrqvN6jbcaD48loRPyWNPkZ2B3z_rTXEyA=s640-c-rw-v1-e365
672,4-Ingredient-BBQ-Baked-Salmon-9029438,recipe/4-Ingredient-BBQ-Baked-Salmon-9029438,4-Ingredient BBQ Baked Salmon,270,16.0,23.0,7.0,https://lh3.googleusercontent.com/jhS5ncPYOWTwSgY5kIS7XVGR2DFfN8OUoTA50P5dQ9pk-d0q54d4Um2hJXYsNSCyS2PWGpfOFhFU96cOJXq4ig,9199,https://lh3.googleusercontent.com/jhS5ncPYOWTwSgY5kIS7XVGR2DFfN8OUoTA50P5dQ9pk-d0q54d4Um2hJXYsNSCyS2PWGpfOFhFU96cOJXq4ig=s640-c-rw-v1-e365
673,Best-Easy-Honey-Lemon-Chicken-2721136,recipe/Best-Easy-Honey-Lemon-Chicken-2721136,Best Easy Honey Lemon Chicken,380,31.0,19.0,7.0,https://lh3.googleusercontent.com/WsQxj9WAGux_XhWzkOATcVuji-rQ0pXjsOQAX3t6GI_q0h6hysPodlnvMd84xdJl-hMGu4Z7T3-ewjkZlWyodQ,202313,https://lh3.googleusercontent.com/WsQxj9WAGux_XhWzkOATcVuji-rQ0pXjsOQAX3t6GI_q0h6hysPodlnvMd84xdJl-hMGu4Z7T3-ewjkZlWyodQ=s640-c-rw-v1-e365
674,Garlic-Butter-Steak-Bites-with-Zucchini-Noodles-Meal-Prep-2622751,recipe/Garlic-Butter-Steak-Bites-with-Zucchini-Noodles-Meal-Prep-2622751,Garlic Butter Steak Bites with Zucchini Noodles Meal Prep,300,17.0,27.0,7.0,https://lh3.googleusercontent.com/vZyx1h9qfkEIABolmj8FTrm_0E5dl2ybRpmA4ev0qcXargm_MS-k976F4XZXw_BhA2e3iu263x1FtB_hr4hz,3211,https://lh3.googleusercontent.com/vZyx1h9qfkEIABolmj8FTrm_0E5dl2ybRpmA4ev0qcXargm_MS-k976F4XZXw_BhA2e3iu263x1FtB_hr4hz=s640-c-rw-v1-e365
677,Foil-Pack-Cajun-Chicken-and-Veggies-2524838,recipe/Foil-Pack-Cajun-Chicken-and-Veggies-2524838,Foil Pack Cajun Chicken and Veggies,270,11.0,34.0,7.0,https://lh3.googleusercontent.com/RnAv3IIcPRU1363vFGpT2SAypyaUBfz1pLdb35OdKvsonuu82D-3PvfYSSsZZtVMV-ci2oI1sx5rw3xwIe0lJg,20777,https://lh3.googleusercontent.com/RnAv3IIcPRU1363vFGpT2SAypyaUBfz1pLdb35OdKvsonuu82D-3PvfYSSsZZtVMV-ci2oI1sx5rw3xwIe0lJg=s640-c-rw-v1-e365
681,Stress-Reducer-Detox-Water-1485008,recipe/Stress-Reducer-Detox-Water-1485008,Stress Reducer Detox Water,250,0.0,14.0,73.0,https://lh3.googleusercontent.com/Cy3X6sfySidVFX2waTMcIPn8HjdPTbic5RA3m8rCVjvxYVeMjObk2fiEWPfVPMpY-6giYLXOiT_Q2dC-s4rp9g,210581,https://lh3.googleusercontent.com/Cy3X6sfySidVFX2waTMcIPn8HjdPTbic5RA3m8rCVjvxYVeMjObk2fiEWPfVPMpY-6giYLXOiT_Q2dC-s4rp9g=s640-c-rw-v1-e365
694,Easy-Gluten-Free-Mac-And-Cheese-9029417,recipe/Easy-Gluten-Free-Mac-And-Cheese-9029417,Easy Gluten-Free Mac And Cheese,290,23.0,12.0,8.0,https://lh3.googleusercontent.com/2NHYErj0Cy5axT1SGnsae4Mp5_PTGXd9F6rz1sihBSKTts7O1FE9bV50Eoe_X0jAimvfVT9eFHgX9FZp7j63,2577,https://lh3.googleusercontent.com/2NHYErj0Cy5axT1SGnsae4Mp5_PTGXd9F6rz1sihBSKTts7O1FE9bV50Eoe_X0jAimvfVT9eFHgX9FZp7j63=s640-c-rw-v1-e365
695,Creamy-Chicken-Stroganoff-with-Mushrooms-2569679,recipe/Creamy-Chicken-Stroganoff-with-Mushrooms-2569679,Creamy Chicken Stroganoff with Mushrooms,340,21.0,27.0,8.0,https://lh3.googleusercontent.com/1DyGkiiCytTKQ39VoEm0fSqC77YMKYT7J1atW64GfCD8Gv4tzFViYxLY6GFHWX1dKzKR62wgZhlxlyASCCCd,21784,https://lh3.googleusercontent.com/1DyGkiiCytTKQ39VoEm0fSqC77YMKYT7J1atW64GfCD8Gv4tzFViYxLY6GFHWX1dKzKR62wgZhlxlyASCCCd=s640-c-rw-v1-e365
699,Foolproof-Maple-Dijon-Chicken-Thighs-9029458,recipe/Foolproof-Maple-Dijon-Chicken-Thighs-9029458,Foolproof Maple-Dijon Chicken Thighs,270,8.0,39.0,8.0,https://lh3.googleusercontent.com/QrB0JLiu_A_p6JcBOHAP4cQl8EyqDmUMAZvR7JDOo7a1UAstdxlQw9e_pGazorbh9Zq35zFKiMwW3WPySzGZCA,4465,https://lh3.googleusercontent.com/QrB0JLiu_A_p6JcBOHAP4cQl8EyqDmUMAZvR7JDOo7a1UAstdxlQw9e_pGazorbh9Zq35zFKiMwW3WPySzGZCA=s640-c-rw-v1-e365
703,Broccoli-Fritters-With-Cheddar-Cheese-_Easy_-Low-Carb-Recipe_-9124269,recipe/Broccoli-Fritters-With-Cheddar-Cheese-_Easy_-Low-Carb-Recipe_-9124269,"Broccoli Fritters With Cheddar Cheese (Easy, Low Carb Recipe)",220,16.0,13.0,8.0,https://lh3.googleusercontent.com/klEY323Krf8GC4wfUFc4vuKhyk7Ehn_WeS7_ghIoYCScjxLmdMMx-2aNMeGwAIOoImjLL-PF0XyfK-IeP3yr2Q,4832,https://lh3.googleusercontent.com/klEY323Krf8GC4wfUFc4vuKhyk7Ehn_WeS7_ghIoYCScjxLmdMMx-2aNMeGwAIOoImjLL-PF0XyfK-IeP3yr2Q=s640-c-rw-v1-e365
712,Horchata-Mexican-Drink-2414154,recipe/Horchata-Mexican-Drink-2414154,Horchata Mexican Drink,370,2.0,7.0,80.0,https://lh3.googleusercontent.com/kMTcbIzaLks5XGaN6ZuSx8U2Ml_iAKU3HW-RJTbUNf_iBQpVEvsO9Q6edkC8lrxhH1vv3T59sERsPdkhPbwc_w,3065,https://lh3.googleusercontent.com/kMTcbIzaLks5XGaN6ZuSx8U2Ml_iAKU3HW-RJTbUNf_iBQpVEvsO9Q6edkC8lrxhH1vv3T59sERsPdkhPbwc_w=s640-c-rw-v1-e365
717,Sugar-Cookie-Icing-9114034,recipe/Sugar-Cookie-Icing-9114034,Sugar Cookie Icing,330,0.0,0.5,82.0,https://lh3.googleusercontent.com/nWXcevVGiO0DPK5akUji0d9w7ZdclEOYqE_PfHl570dPtHDvSlJ3amdjf4sD2kKDOGz8cHjJzWahxb2KeHwkVw,657,https://lh3.googleusercontent.com/nWXcevVGiO0DPK5akUji0d9w7ZdclEOYqE_PfHl570dPtHDvSlJ3amdjf4sD2kKDOGz8cHjJzWahxb2KeHwkVw=s640-c-rw-v1-e365
729,Low-Carb-Lasagna-Stuffed-Chicken--and-some-needed-parental-advice-2639614,recipe/Low-Carb-Lasagna-Stuffed-Chicken--and-some-needed-parental-advice-2639614,Low Carb Lasagna Stuffed Chicken- and some needed parental advice,400,26.0,33.0,9.0,https://lh3.googleusercontent.com/slmytnXdBjj72MiUXrrBavYDX4G3SNNNj_U82I9pwT5A-Emz4iv5JMaZO0FU-8UXHN29476Q6ndJJmYWsjNweQ,9708,https://lh3.googleusercontent.com/slmytnXdBjj72MiUXrrBavYDX4G3SNNNj_U82I9pwT5A-Emz4iv5JMaZO0FU-8UXHN29476Q6ndJJmYWsjNweQ=s640-c-rw-v1-e365
734,Sugar-Steak-With-Bourbon-84,recipe/Sugar-Steak-With-Bourbon-84,Sugar Steak With Bourbon,330,12.0,36.0,9.0,https://lh3.googleusercontent.com/BJgZvs6w4FPwhUCByeQipMc-o0LXUFn5L0qi5by_fRc_iOpMt3OpydHfMuhRmr4vkLBydo4Mq9j88Z18GJQuUtE,4092,https://lh3.googleusercontent.com/BJgZvs6w4FPwhUCByeQipMc-o0LXUFn5L0qi5by_fRc_iOpMt3OpydHfMuhRmr4vkLBydo4Mq9j88Z18GJQuUtE=s640-c-rw-v1-e365
736,Creamy-Cheese-Sauce-2697700,recipe/Creamy-Cheese-Sauce-2697700,Creamy Cheese Sauce,300,21.0,16.0,9.0,https://lh3.googleusercontent.com/GS7nQ5BVOP_G3HlXg_9XB6ozoDKzcUZdM7mEqLY090eI1rjZ1VmfKtvGJWZHK3S8bOsKUukx9RNNEXyJk9EeEg,420,https://lh3.googleusercontent.com/GS7nQ5BVOP_G3HlXg_9XB6ozoDKzcUZdM7mEqLY090eI1rjZ1VmfKtvGJWZHK3S8bOsKUukx9RNNEXyJk9EeEg=s640-c-rw-v1-e365
738,Slow-Roasted-Tomatoes-With-Cilantro-2473771,recipe/Slow-Roasted-Tomatoes-With-Cilantro-2473771,Slow Roasted Tomatoes With Cilantro,280,27.0,2.0,9.0,https://lh3.googleusercontent.com/q_zKqI3M7Adr6m8MKNPv0GBC1sYzUpJPEV5cHbU2QKNARiVRiHK0sSG5IT2JXE0u9E2vfRgd_WcxLdsO-SXAgpM,464,https://lh3.googleusercontent.com/q_zKqI3M7Adr6m8MKNPv0GBC1sYzUpJPEV5cHbU2QKNARiVRiHK0sSG5IT2JXE0u9E2vfRgd_WcxLdsO-SXAgpM=s640-c-rw-v1-e365
741,Asian-Steak-Bites-1979118,recipe/Asian-Steak-Bites-1979118,Asian Steak Bites,360,18.0,38.0,9.0,https://lh3.googleusercontent.com/kxd7a0fBn-3jo5EdotnhjIVSm0o__g7pOPSy_m6VRmH7fAZGITKfeh1SBxvojnMYcRi1CRLFL-KaxsFZQe6_0IQ,40157,https://lh3.googleusercontent.com/kxd7a0fBn-3jo5EdotnhjIVSm0o__g7pOPSy_m6VRmH7fAZGITKfeh1SBxvojnMYcRi1CRLFL-KaxsFZQe6_0IQ=s640-c-rw-v1-e365
748,Keto-Buttermilk-Biscuits-2516787,recipe/Keto-Buttermilk-Biscuits-2516787,Keto Buttermilk Biscuits,300,27.0,9.0,9.0,https://lh3.googleusercontent.com/9V8-NVDkFvtriQdtyEHIbHtIw19NEWjvZygJt1m0bfk2gGAm91YqVpB5LMvo3NpEmxirk4A4GLblynbVNzbmKQc,6580,https://lh3.googleusercontent.com/9V8-NVDkFvtriQdtyEHIbHtIw19NEWjvZygJt1m0bfk2gGAm91YqVpB5LMvo3NpEmxirk4A4GLblynbVNzbmKQc=s640-c-rw-v1-e365
756,Easy-Apple-Butter-2609565,recipe/Easy-Apple-Butter-2609565,Easy Apple Butter,350,0.0,0.0,94.0,https://lh3.googleusercontent.com/g_cYrS--uwW0_sotSMKqKHhyXUP1vv74F_0W2i6WPqxT_WmV7L-qZHc9CSH1QAImkB4aaBRO30apf8HZdgLw,1718,https://lh3.googleusercontent.com/g_cYrS--uwW0_sotSMKqKHhyXUP1vv74F_0W2i6WPqxT_WmV7L-qZHc9CSH1QAImkB4aaBRO30apf8HZdgLw=s640-c-rw-v1-e365
