,recipeName,recipeLink,name,calories,fat,protein,carb,imgURL,click_count,image
276,Baked-Zucchini-Chips-9092209,recipe/Baked-Zucchini-Chips-9092209,Baked Zucchini Chips,140,3.0,7.0,21.0,https://lh3.googleusercontent.com/mKORHQH-sHehWxnbWnHzoOnCurD5FFyi0vZOAHfMSLm2Fr5C5i6eLZ2zbtVUUB1jirZYOs38hDlO5Jggh_rI8w,13035,https://lh3.googleusercontent.com/mKORHQH-sHehWxnbWnHzoOnCurD5FFyi0vZOAHfMSLm2Fr5C5i6eLZ2zbtVUUB1jirZYOs38hDlO5Jggh_rI8w=s640-c-rw-v1-e365
278,Bedtime-Tea-For-Kids-2458727,recipe/Bedtime-Tea-For-Kids-2458727,Bedtime Tea For Kids,140,3.0,7.0,21.0,https://lh3.googleusercontent.com/axES-q4jANOUkNgnL7hqZJNk6aot4TD7LD9WhyhOhqGVZ2lnbAXcT59PP-CZqRAjre24zSh3PH8Fru8o_k_Y,2955,https://lh3.googleusercontent.com/axES-q4jANOUkNgnL7hqZJNk6aot4TD7LD9WhyhOhqGVZ2lnbAXcT59PP-CZqRAjre24zSh3PH8Fru8o_k_Y=s640-c-rw-v1-e365
280,Breakfast-Energy-Smoothie-2391972,recipe/Breakfast-Energy-Smoothie-2391972,Breakfast Energy Smoothie,130,2.5,4.0,21.0,https://lh3.googleusercontent.com/VFDmHt4owhVsC9kU1JnigoLwOlgD7s_mrzoC1ncxTVVxSqL0UbjpCQTcz83-dlKjPD6td1k6_kx875nLAOOM,85625,https://lh3.googleusercontent.com/VFDmHt4owhVsC9kU1JnigoLwOlgD7s_mrzoC1ncxTVVxSqL0UbjpCQTcz83-dlKjPD6td1k6_kx875nLAOOM=s640-c-rw-v1-e365
281,Brussels-Sprouts-Sweet-Potato-Salad-2537192,recipe/Brussels-Sprouts-Sweet-Potato-Salad-2537192,Brussels Sprouts Sweet Potato Salad,150,7.0,3.0,21.0,https://lh3.googleusercontent.com/woitPy2V-0kTq1YaD3bL0R1CBsBMi63QWjn_FXW3Q_OOsFhyQuOmaZ2Y9tgvq8VfsDPFm2hlVa7-dnib1pln,2662,https://lh3.googleusercontent.com/woitPy2V-0kTq1YaD3bL0R1CBsBMi63QWjn_FXW3Q_OOsFhyQuOmaZ2Y9tgvq8VfsDPFm2hlVa7-dnib1pln=s640-c-rw-v1-e365
282,No-bake-Raspberry-Cheesecake-Pots-2348480,recipe/No-bake-Raspberry-Cheesecake-Pots-2348480,No-bake Raspberry Cheesecake Pots,200,12.0,4.0,21.0,https://lh3.googleusercontent.com/ZaqIZFmoFINFCjnX1aDKzM4bfrv_eYwAcQ2TWGgNgU6NYWf1s8czlrjWks8PNpk1cVFiIqhU2kD9MaxY9l0ObPg,1982,https://lh3.googleusercontent.com/ZaqIZFmoFINFCjnX1aDKzM4bfrv_eYwAcQ2TWGgNgU6NYWf1s8czlrjWks8PNpk1cVFiIqhU2kD9MaxY9l0ObPg=s640-c-rw-v1-e365
286,Sheet-Pan-Smoked-Sausage_-Apple_-and-Root-Veggie-Dinner-2656690,recipe/Sheet-Pan-Smoked-Sausage_-Apple_-and-Root-Veggie-Dinner-2656690,"Sheet Pan Smoked Sausage, Apple, and Root Veggie Dinner",90,0.0,3.0,22.0,https://lh3.googleusercontent.com/Rt9T3FNrxU03-dpH6vdRNgkFRjSGFwgAeFXjL5D5Jcps1HDoKogH6NLRcxobBMb8qr4PY3Dxr4CZb4I5PskQ,3563,https://lh3.googleusercontent.com/Rt9T3FNrxU03-dpH6vdRNgkFRjSGFwgAeFXjL5D5Jcps1HDoKogH6NLRcxobBMb8qr4PY3Dxr4CZb4I5PskQ=s640-c-rw-v1-e365
290,Cowboy-Breakfast-Skillet-2458060,recipe/Cowboy-Breakfast-Skillet-2458060,Cowboy Breakfast Skillet,170,5.0,9.0,22.0,https://lh3.googleusercontent.com/rW4aCfeSMLe-3ub9d76djQN1aYh7-qtXrTrUGX3P1WCsmZGuSEsFJajkIdOOaGuA-6uJFiFoRzgG8FRecl8alg,4323,https://lh3.googleusercontent.com/rW4aCfeSMLe-3ub9d76djQN1aYh7-qtXrTrUGX3P1WCsmZGuSEsFJajkIdOOaGuA-6uJFiFoRzgG8FRecl8alg=s640-c-rw-v1-e365
291,Crispy-Herb-Roasted-Potatoes-9083689,recipe/Crispy-Herb-Roasted-Potatoes-9083689,Crispy Herb-Roasted Potatoes,130,4.0,3.0,22.0,https://lh3.googleusercontent.com/RG3uBTAfL1GQAQo59heiW5917XQq6YDDOQSvRw2Iko1Kb8_S3Z7hhAL1uH1grKLtTrefA3JlaKRhk1NjEsYOZBA,46502,https://lh3.googleusercontent.com/RG3uBTAfL1GQAQo59heiW5917XQq6YDDOQSvRw2Iko1Kb8_S3Z7hhAL1uH1grKLtTrefA3JlaKRhk1NjEsYOZBA=s640-c-rw-v1-e365
296,Easy-Oven-Roasted-Potatoes---A-simple-side-dish-to-love-2241306,recipe/Easy-Oven-Roasted-Potatoes---A-simple-side-dish-to-love-2241306,Easy Oven Roasted Potatoes - A simple side dish to love,170,7.0,3.0,23.0,https://lh3.googleusercontent.com/6HDqcnnj5IvBLWO_m5414K7EAV1kO8IcOUAoufo3f3UBS5S0bLgAgUdWgkWAYT1YxfdIQNHg35An-HZIjxeOQA,251537,https://lh3.googleusercontent.com/6HDqcnnj5IvBLWO_m5414K7EAV1kO8IcOUAoufo3f3UBS5S0bLgAgUdWgkWAYT1YxfdIQNHg35An-HZIjxeOQA=s640-c-rw-v1-e365
297,Roasted-Chickpeas-2528816,recipe/Roasted-Chickpeas-2528816,Roasted Chickpeas,140,3.5,5.0,23.0,https://lh3.googleusercontent.com/h4TgL1G7B52_wOb_1bkfau-u_HryD6vYR90_3Ml2xIpMDB7Jedh1_2feEJprzovvFaO3WgCFxvB0SchfBzCSkn8,54323,https://lh3.googleusercontent.com/h4TgL1G7B52_wOb_1bkfau-u_HryD6vYR90_3Ml2xIpMDB7Jedh1_2feEJprzovvFaO3WgCFxvB0SchfBzCSkn8=s640-c-rw-v1-e365
301,Chicken-_-Apple-Sausage-with-Sweet-Potato-9060779,recipe/Chicken-_-Apple-Sausage-with-Sweet-Potato-9060779,Chicken & Apple Sausage with Sweet Potato,130,3.0,3.0,23.0,https://lh3.googleusercontent.com/Jn00v57ft7Y32WBHjSaoFAzRTqpHBWbPuR1z5LY5LtykWzf65cJXiEw9h_jwNnnQa-XQfMeX9oQOrTstUHN4,1772,https://lh3.googleusercontent.com/Jn00v57ft7Y32WBHjSaoFAzRTqpHBWbPuR1z5LY5LtykWzf65cJXiEw9h_jwNnnQa-XQfMeX9oQOrTstUHN4=s640-c-rw-v1-e365
302,Easy-Sesame-Glazed-Roast-Vegetables-9029549,recipe/Easy-Sesame-Glazed-Roast-Vegetables-9029549,Easy Sesame-Glazed Roast Vegetables,160,7.0,4.0,23.0,https://lh3.googleusercontent.com/4wgKByUWCEyxcN-_rJiDUZTQ9pecYSMoGCWMfFOdxAcN_bZkYTiujY0ZjAD7tJTwL_Fsx5GAqwM3DCyWHgOOHA,4072,https://lh3.googleusercontent.com/4wgKByUWCEyxcN-_rJiDUZTQ9pecYSMoGCWMfFOdxAcN_bZkYTiujY0ZjAD7tJTwL_Fsx5GAqwM3DCyWHgOOHA=s640-c-rw-v1-e365
303,Sparkling-Tropical-Mimosa-Punch-2625049,recipe/Sparkling-Tropical-Mimosa-Punch-2625049,Sparkling Tropical Mimosa Punch,140,0.0,1.0,23.0,https://lh3.googleusercontent.com/l49fXjPb6UHJEeFQtnY-gsW-HRphpKFxR27qbswON_YWzMF8BfukuItRCeIJH4PCYYbW9FzXlepjMctwmBJA,5045,https://lh3.googleusercontent.com/l49fXjPb6UHJEeFQtnY-gsW-HRphpKFxR27qbswON_YWzMF8BfukuItRCeIJH4PCYYbW9FzXlepjMctwmBJA=s640-c-rw-v1-e365
304,Parmesan-Garlic-Roasted-Baby-Potatoes-2207993,recipe/Parmesan-Garlic-Roasted-Baby-Potatoes-2207993,Parmesan Garlic Roasted Baby Potatoes,200,10.0,7.0,23.0,https://lh3.googleusercontent.com/o3N6LRcZj1w7fIZvBQYVuOenM8sS5RGbL1ZOuL32veLBrcBsZ1wOL972TT2hacQi9ps18zZErpHvlEH60zqg,54649,https://lh3.googleusercontent.com/o3N6LRcZj1w7fIZvBQYVuOenM8sS5RGbL1ZOuL32veLBrcBsZ1wOL972TT2hacQi9ps18zZErpHvlEH60zqg=s640-c-rw-v1-e365
307,French-Toast-Souffle-2013932,recipe/French-Toast-Souffle-2013932,French Toast Soufflé,130,2.5,4.0,24.0,https://lh3.googleusercontent.com/vzzQFAmvy0EDGD04avgcEiKEBzTSaSRT5EZPteYiF8ugQV_RlIHlENxUxVgY5DgOqL5uRL26sFdd4uP4BE0FNMo,5841,https://lh3.googleusercontent.com/vzzQFAmvy0EDGD04avgcEiKEBzTSaSRT5EZPteYiF8ugQV_RlIHlENxUxVgY5DgOqL5uRL26sFdd4uP4BE0FNMo=s640-c-rw-v1-e365
308,Banana-Raspberry-Smoothies-2419570,recipe/Banana-Raspberry-Smoothies-2419570,Banana Raspberry Smoothies,150,4.0,5.0,24.0,https://lh3.googleusercontent.com/_qTviusp4JhzcWtTxWfTNj9iaMHxjOugLEmU41eBYHkHEaoTkWx-VpAx1AxRK9fTG9jWJrwiK948mt4yqP8I4g,9240,https://lh3.googleusercontent.com/_qTviusp4JhzcWtTxWfTNj9iaMHxjOugLEmU41eBYHkHEaoTkWx-VpAx1AxRK9fTG9jWJrwiK948mt4yqP8I4g=s640-c-rw-v1-e365
312,Tropical-Smoothie-9056916,recipe/Tropical-Smoothie-9056916,Tropical Smoothie,120,1.5,3.0,24.0,https://lh3.googleusercontent.com/43KEypJmMCa4O5e1QJA_rZEkuWbmKVD0FLicLfd9amj2FbIxmiCHHAf6jyedMVGgr4orM3nfAqGgestELH7iPg,3624,https://lh3.googleusercontent.com/43KEypJmMCa4O5e1QJA_rZEkuWbmKVD0FLicLfd9amj2FbIxmiCHHAf6jyedMVGgr4orM3nfAqGgestELH7iPg=s640-c-rw-v1-e365
313,Easy-Baked-Sweet-Potato-Fries--9029468,recipe/Easy-Baked-Sweet-Potato-Fries--9029468,Easy Baked Sweet Potato Fries ,130,3.5,3.0,24.0,https://lh3.googleusercontent.com/tKpATaiU2iIqJ_6bdy7IMAXbWYc-AkqFPc-c7s1oeu8t96QA4FZUNcJdvROcSNcYoZfxxW7J_jjY0PqOI_33s6o,17749,https://lh3.googleusercontent.com/tKpATaiU2iIqJ_6bdy7IMAXbWYc-AkqFPc-c7s1oeu8t96QA4FZUNcJdvROcSNcYoZfxxW7J_jjY0PqOI_33s6o=s640-c-rw-v1-e365
314,Cheesy-Quesadilla-Dog-9051706,recipe/Cheesy-Quesadilla-Dog-9051706,Cheesy Quesadilla Dog,180,8.0,4.0,24.0,https://lh3.googleusercontent.com/bHSoW-ivvnrBGO8vyo2VARwgOM_XXiPEawRBlLwSMMAX-bCwzHr5NeJYQLT41xN-ZAGm5_SFNSpin86ZNcEOIQ,185,https://lh3.googleusercontent.com/bHSoW-ivvnrBGO8vyo2VARwgOM_XXiPEawRBlLwSMMAX-bCwzHr5NeJYQLT41xN-ZAGm5_SFNSpin86ZNcEOIQ=s640-c-rw-v1-e365
315,Chickpea-Poppers-2610241,recipe/Chickpea-Poppers-2610241,Chickpea Poppers,120,1.0,5.0,24.0,https://lh3.googleusercontent.com/U8TuK5zWERRr0t1kHGexGNnA5WlZV5poh6AMqe1_fcQDp3AU15G95bDAU49Gq73owGhUvvCb73sq4MetTBYbKak,12732,https://lh3.googleusercontent.com/U8TuK5zWERRr0t1kHGexGNnA5WlZV5poh6AMqe1_fcQDp3AU15G95bDAU49Gq73owGhUvvCb73sq4MetTBYbKak=s640-c-rw-v1-e365
316,Amazing-Rosemary-Sweet-Potato-Fries-9029475,recipe/Amazing-Rosemary-Sweet-Potato-Fries-9029475,Amazing Rosemary Sweet Potato Fries,130,3.5,3.0,24.0,https://lh3.googleusercontent.com/zlDf1Z9rTqVqWn91UAdyEbK_fMX_-pKxdQegKE0mi6hkRueg5ubRtqTFW8UiCTZvvPYgIY-fDVFSCBvMQ2mWUL8,5739,https://lh3.googleusercontent.com/zlDf1Z9rTqVqWn91UAdyEbK_fMX_-pKxdQegKE0mi6hkRueg5ubRtqTFW8UiCTZvvPYgIY-fDVFSCBvMQ2mWUL8=s640-c-rw-v1-e365
320,Detox-Treatment-For-Weight-Loss-With-Watermelon_-Mint-And-Lime-Water-2388889,recipe/Detox-Treatment-For-Weight-Loss-With-Watermelon_-Mint-And-Lime-Water-2388889,"Detox Treatment For Weight Loss With Watermelon, Mint And Lime Water",80,0.0,3.0,25.0,https://lh3.googleusercontent.com/aKck9-tl0_bqefWu9vgyBuxwR9zgJ2nfUiYhvLP1-SO2skjL_uSewx0HLYyC6oeELfyaUY3SgXlEn29_zsIstA,33233,https://lh3.googleusercontent.com/aKck9-tl0_bqefWu9vgyBuxwR9zgJ2nfUiYhvLP1-SO2skjL_uSewx0HLYyC6oeELfyaUY3SgXlEn29_zsIstA=s640-c-rw-v1-e365
323,Fat-Free-Seasoned-Sweet-Potato-Fries-9029470,recipe/Fat-Free-Seasoned-Sweet-Potato-Fries-9029470,Fat-Free Seasoned Sweet Potato Fries,110,0.5,3.0,25.0,https://lh3.googleusercontent.com/akuGeV8y0hDbxc_80bwy-M5GL6IfLRFKPLAy9eUsOdR7qSyVnuwliHvaO151_DG3FOOQN_2Rbz9EYPE3pmE9,7664,https://lh3.googleusercontent.com/akuGeV8y0hDbxc_80bwy-M5GL6IfLRFKPLAy9eUsOdR7qSyVnuwliHvaO151_DG3FOOQN_2Rbz9EYPE3pmE9=s640-c-rw-v1-e365
324,Hungarian-Goulash-2514110,recipe/Hungarian-Goulash-2514110,Hungarian Goulash,130,1.5,4.0,25.0,https://lh3.googleusercontent.com/fkvUyup9C-wPaNWzIfcHRUFYO1Vji4dabjAPYaeDjpHpwtOnjEuNd5Q8NH4jy35U84rk5w0Ue81CEvn_LxfC,4361,https://lh3.googleusercontent.com/fkvUyup9C-wPaNWzIfcHRUFYO1Vji4dabjAPYaeDjpHpwtOnjEuNd5Q8NH4jy35U84rk5w0Ue81CEvn_LxfC=s640-c-rw-v1-e365
325,Parmesan-Red-Potatoes-2335192,recipe/Parmesan-Red-Potatoes-2335192,Parmesan Red Potatoes,140,3.5,3.0,25.0,https://lh3.googleusercontent.com/wNh47bDw6S_yM3YvxfXiuKi0t6AWz2LXJeIC0z-xPdPV1x_5ezOkX6qV4-UC8P95o-dh9J8VgNoO0DBdfujRYA,116699,https://lh3.googleusercontent.com/wNh47bDw6S_yM3YvxfXiuKi0t6AWz2LXJeIC0z-xPdPV1x_5ezOkX6qV4-UC8P95o-dh9J8VgNoO0DBdfujRYA=s640-c-rw-v1-e365
326,French-Bread-_Bread-Machine_-2651202,recipe/French-Bread-_Bread-Machine_-2651202,French Bread (Bread Machine),130,0.5,4.0,26.0,https://lh3.googleusercontent.com/7FDkLj0BNAInv58vWRJPjp_G850xk-QuByP7KO9Sraq3NLVEQGYoLCMGEIaD08eXmYdN8tfM9mdRvV1t_yWQnw,543,https://lh3.googleusercontent.com/7FDkLj0BNAInv58vWRJPjp_G850xk-QuByP7KO9Sraq3NLVEQGYoLCMGEIaD08eXmYdN8tfM9mdRvV1t_yWQnw=s640-c-rw-v1-e365
327,Falafal-2236573,recipe/Falafal-2236573,Falafal,130,1.0,5.0,26.0,https://lh3.googleusercontent.com/xKHCwVrgzUK2Bgu38mSyXEPAmanDTYEqqnfYbWBKZ3MhMmBKgP_Vo69WXH39cS9oiIDSLAPdqvci8NWTGdyy5w,10599,https://lh3.googleusercontent.com/xKHCwVrgzUK2Bgu38mSyXEPAmanDTYEqqnfYbWBKZ3MhMmBKgP_Vo69WXH39cS9oiIDSLAPdqvci8NWTGdyy5w=s640-c-rw-v1-e365
331,Cinnamon-Apple-Pie-Energy-Bites-2294523,recipe/Cinnamon-Apple-Pie-Energy-Bites-2294523,Cinnamon Apple Pie Energy Bites,190,9.0,4.0,26.0,https://lh3.googleusercontent.com/FNFWAcaT6zGVAFOSX8vP71Zg37tfOhxyYO827UX4_JzfbhPm-cn8sc-gcPutP6gLGjBN1ZbWNx9cdLSP0nDX780,15923,https://lh3.googleusercontent.com/FNFWAcaT6zGVAFOSX8vP71Zg37tfOhxyYO827UX4_JzfbhPm-cn8sc-gcPutP6gLGjBN1ZbWNx9cdLSP0nDX780=s640-c-rw-v1-e365
336,Gallo-Pinto-_Costa-Rican-Beans-and-Rice_-2285413,recipe/Gallo-Pinto-_Costa-Rican-Beans-and-Rice_-2285413,Gallo Pinto (Costa Rican Beans and Rice),160,3.0,4.0,27.0,https://lh3.googleusercontent.com/cNrR7VWkntqE4EukYoVzOntGnZxv6_ifqY8KfBQvF8S_UFfqbMNToAcSX2DYyYf38cBGBYmTRyn8XpjRvw9UnTw,37239,https://lh3.googleusercontent.com/cNrR7VWkntqE4EukYoVzOntGnZxv6_ifqY8KfBQvF8S_UFfqbMNToAcSX2DYyYf38cBGBYmTRyn8XpjRvw9UnTw=s640-c-rw-v1-e365
341,Cinnamon-French-Toast-Muffins-2333086,recipe/Cinnamon-French-Toast-Muffins-2333086,Cinnamon French Toast Muffins,190,5.0,8.0,27.0,https://lh3.googleusercontent.com/xQWseorjFvtLa2ymJmjT_jnKOUCTk0PW_uFSOcZIrFdRSFKctkWMqvmmzcpnUDc63y2u9YlCmQpZQ5zciIEVMQ,6855,https://lh3.googleusercontent.com/xQWseorjFvtLa2ymJmjT_jnKOUCTk0PW_uFSOcZIrFdRSFKctkWMqvmmzcpnUDc63y2u9YlCmQpZQ5zciIEVMQ=s640-c-rw-v1-e365
343,Strawberry-Oatmeal-Smoothie-2649469,recipe/Strawberry-Oatmeal-Smoothie-2649469,Strawberry Oatmeal Smoothie,150,2.5,5.0,27.0,https://lh3.googleusercontent.com/kJNzftVFPvyfplvlMUJS_8UgKHSnq4EFNfxDBORRQyabhNGDsWjXsTW2vRogaznbaFQaiEnqOAARQnqExR4kPg,16321,https://lh3.googleusercontent.com/kJNzftVFPvyfplvlMUJS_8UgKHSnq4EFNfxDBORRQyabhNGDsWjXsTW2vRogaznbaFQaiEnqOAARQnqExR4kPg=s640-c-rw-v1-e365
345,Banana-Brownies-2273875,recipe/Banana-Brownies-2273875,Banana Brownies,180,7.0,2.0,27.0,https://lh3.googleusercontent.com/i5vja7vMQuofbzDPBfm8AXd8xkGbZoEHNW2EP-onsxNrwLKpKgDYulPQNAzZI_xBO3xljQF-Dcdua3PB-gmEGw8,56934,https://lh3.googleusercontent.com/i5vja7vMQuofbzDPBfm8AXd8xkGbZoEHNW2EP-onsxNrwLKpKgDYulPQNAzZI_xBO3xljQF-Dcdua3PB-gmEGw8=s640-c-rw-v1-e365
354,Perfect-Yeast-Doughnuts-2274017,recipe/Perfect-Yeast-Doughnuts-2274017,Perfect Yeast Doughnuts,190,6.0,4.0,29.0,https://lh3.googleusercontent.com/x8EGzZFKPwJdUeUbg4iclluZAj1JE5mijWB0dmlR_dnaYO7pqLc-jZF224tviVDHJp45Pei2jshUwxS90AhaNH0,965,https://lh3.googleusercontent.com/x8EGzZFKPwJdUeUbg4iclluZAj1JE5mijWB0dmlR_dnaYO7pqLc-jZF224tviVDHJp45Pei2jshUwxS90AhaNH0=s640-c-rw-v1-e365
356,Roasted-Butternut-Squash-with-Lime-and-Rosemary-2389444,recipe/Roasted-Butternut-Squash-with-Lime-and-Rosemary-2389444,Roasted Butternut Squash with Lime and Rosemary,180,8.0,2.0,29.0,https://lh3.googleusercontent.com/HS7-2RCrebZpv5B1vSoaKIYWegcRkTOHzIjCwASNLqespiz1IS3-5FsT4RA70GpThe1fKrDRIjfwIObXDN3R8A,30383,https://lh3.googleusercontent.com/HS7-2RCrebZpv5B1vSoaKIYWegcRkTOHzIjCwASNLqespiz1IS3-5FsT4RA70GpThe1fKrDRIjfwIObXDN3R8A=s640-c-rw-v1-e365
357,Simple-One-Hour-Homemade-Bread-2130585,recipe/Simple-One-Hour-Homemade-Bread-2130585,Simple One Hour Homemade Bread,150,2.0,4.0,29.0,https://lh3.googleusercontent.com/F6Ea7Sf88f1-5xYGsxgvgFhn5dcdzHQBu_lY26yHYSlq6T-nYSyWnVvQvzP5LZo9fK01Ke9dje7Y7254Ha45,10424,https://lh3.googleusercontent.com/F6Ea7Sf88f1-5xYGsxgvgFhn5dcdzHQBu_lY26yHYSlq6T-nYSyWnVvQvzP5LZo9fK01Ke9dje7Y7254Ha45=s640-c-rw-v1-e365
358,Peanut-Butter-Fudge--2727768,recipe/Peanut-Butter-Fudge--2727768,Peanut Butter Fudge ,200,8.0,4.0,29.0,https://lh3.googleusercontent.com/RJGPQxvXfoYwDRSSbw8C_AjoabPWELNzZt7V1HjLJKehWUFXg3tbLh91Fb473LjfBk1hKxm3dWk_hwCTZW_WMQ,1097,https://lh3.googleusercontent.com/RJGPQxvXfoYwDRSSbw8C_AjoabPWELNzZt7V1HjLJKehWUFXg3tbLh91Fb473LjfBk1hKxm3dWk_hwCTZW_WMQ=s640-c-rw-v1-e365
359,Garlic-Roasted-Potatoes-2705420,recipe/Garlic-Roasted-Potatoes-2705420,Garlic Roasted Potatoes,140,1.0,4.0,29.0,https://lh3.googleusercontent.com/CmlXc_jzmsqOcIVmiDvU4HA2Hy0R7G7R-2pnFZwLkGA87mU9pnAHtYTx1DsizYVXQresXnxIZp22hTkI69jh,7221,https://lh3.googleusercontent.com/CmlXc_jzmsqOcIVmiDvU4HA2Hy0R7G7R-2pnFZwLkGA87mU9pnAHtYTx1DsizYVXQresXnxIZp22hTkI69jh=s640-c-rw-v1-e365
363,Crusty-Bread-2636533,recipe/Crusty-Bread-2636533,Crusty Bread,140,0.0,4.0,29.0,https://lh3.googleusercontent.com/ZHsRkjfeY36KWauiVmta_wwH39WoS3yrOuLCVjOuotiatdNtlfiYRqY0Zf9EFnmGvSz6vNcpSF2xyW8Yz6gr-w,3058,https://lh3.googleusercontent.com/ZHsRkjfeY36KWauiVmta_wwH39WoS3yrOuLCVjOuotiatdNtlfiYRqY0Zf9EFnmGvSz6vNcpSF2xyW8Yz6gr-w=s640-c-rw-v1-e365
364,Air-Fryer-Baked-Potatoes-2632329,recipe/Air-Fryer-Baked-Potatoes-2632329,Air Fryer Baked Potatoes,130,0.0,3.0,29.0,https://lh3.googleusercontent.com/adNqNEC155kWQo9ZUtLRhF73FZXHZOtBG8LkugWHk-42MFgs-0-12xlEkSRILQeyyt5RCWn6Fmx2GGG6SAVYaSw,11929,https://lh3.googleusercontent.com/adNqNEC155kWQo9ZUtLRhF73FZXHZOtBG8LkugWHk-42MFgs-0-12xlEkSRILQeyyt5RCWn6Fmx2GGG6SAVYaSw=s640-c-rw-v1-e365
367,Bacon-Garlic-Gougeres-2126497,recipe/Bacon-Garlic-Gougeres-2126497,Bacon Garlic Gougères,80,6.0,3.0,3.0,https://lh3.googleusercontent.com/hKDFog1PJCI9ZjMhjHIvtfJmPftnkTdksbAnF7_-5YNJKVZWSDnnwCwVX6FYYA5SAhk9YDCj6wc7nBnA5BtB,1597,https://lh3.googleusercontent.com/hKDFog1PJCI9ZjMhjHIvtfJmPftnkTdksbAnF7_-5YNJKVZWSDnnwCwVX6FYYA5SAhk9YDCj6wc7nBnA5BtB=s640-c-rw-v1-e365
368,Hawaiian-Pineapple-Sweet-Sour-Smoked-Sausage-9057796,recipe/Hawaiian-Pineapple-Sweet-Sour-Smoked-Sausage-9057796,Hawaiian Pineapple Sweet Sour Smoked Sausage,170,15.0,7.0,3.0,https://lh3.googleusercontent.com/r7azQlRYnOE1tf0f5mcKBDkm3-aGvmpJCqs932I-aBTTl7cECgbvhAkpXQMaOUMHD7e3JBWBqIyXQC-YqWh9,1121,https://lh3.googleusercontent.com/r7azQlRYnOE1tf0f5mcKBDkm3-aGvmpJCqs932I-aBTTl7cECgbvhAkpXQMaOUMHD7e3JBWBqIyXQC-YqWh9=s640-c-rw-v1-e365
369,Healthy-Breakfast-Egg-Muffins-_Low-Carb_-Keto_-2632563,recipe/Healthy-Breakfast-Egg-Muffins-_Low-Carb_-Keto_-2632563,"Healthy Breakfast Egg Muffins (Low Carb, Keto)",120,9.0,9.0,3.0,https://lh3.googleusercontent.com/btbNnnOqMzfwkScGtOBi8OXTJaaQFF2Fb5uhYsKy7g5M-MvxshsW1hA1xtQM4ua_NAR9PUddP6MdS1YZJNkEBg,28972,https://lh3.googleusercontent.com/btbNnnOqMzfwkScGtOBi8OXTJaaQFF2Fb5uhYsKy7g5M-MvxshsW1hA1xtQM4ua_NAR9PUddP6MdS1YZJNkEBg=s640-c-rw-v1-e365
370,Old-Fashioned-Homemade-Lemonade-for-One_-2335897,recipe/Old-Fashioned-Homemade-Lemonade-for-One_-2335897,Old Fashioned Homemade Lemonade for One!,60,0.5,18.0,3.0,https://lh3.googleusercontent.com/RyEEYjTgPSCoFKRSiu1ZIdxkjF2gyu8ncI6aw6AQiceDfEiD1z0G8eYU7m4DE29WWBQQ2hCFchiP8ZIfgrDt9Q,180,https://lh3.googleusercontent.com/RyEEYjTgPSCoFKRSiu1ZIdxkjF2gyu8ncI6aw6AQiceDfEiD1z0G8eYU7m4DE29WWBQQ2hCFchiP8ZIfgrDt9Q=s640-c-rw-v1-e365
371,Baked-Garlic-Butter-Shrimp-Scampi-9085176,recipe/Baked-Garlic-Butter-Shrimp-Scampi-9085176,Baked Garlic Butter Shrimp Scampi,200,20.0,4.0,3.0,https://lh3.googleusercontent.com/cNCxbanEk-JnGozxDML5E2ybGxGJd-CqhjQGm4YxaVMXGBfkygURiVWvdc8amB9Av5LPmuyzWNpQg8EUxGP6Sg,780,https://lh3.googleusercontent.com/cNCxbanEk-JnGozxDML5E2ybGxGJd-CqhjQGm4YxaVMXGBfkygURiVWvdc8amB9Av5LPmuyzWNpQg8EUxGP6Sg=s640-c-rw-v1-e365
372,MUSHROOM-MOZZARELLA-BAKE-2653605,recipe/MUSHROOM-MOZZARELLA-BAKE-2653605,MUSHROOM MOZZARELLA BAKE,120,10.0,6.0,3.0,https://lh3.googleusercontent.com/cVo_hHp2GBwQaREXgNTCoy1xvuhP49XS6H75aMa63TAieAHgTdtK53-OrvFOfKD5anVe45rIVcjRPF1lweVzNDY,2335,https://lh3.googleusercontent.com/cVo_hHp2GBwQaREXgNTCoy1xvuhP49XS6H75aMa63TAieAHgTdtK53-OrvFOfKD5anVe45rIVcjRPF1lweVzNDY=s640-c-rw-v1-e365
373,Parmesan-Roasted-Brussels-Sprouts-2539260,recipe/Parmesan-Roasted-Brussels-Sprouts-2539260,Parmesan Roasted Brussels Sprouts,100,8.0,4.0,3.0,https://lh3.googleusercontent.com/5FBTueoRhdfDgBC9sCmzi0ydfsyPPB5OnrQTj7ZSe2Y9UJn-FtRZx570f7gsU0SZ1HRZ6-jKevM1TaFCOh_G,12083,https://lh3.googleusercontent.com/5FBTueoRhdfDgBC9sCmzi0ydfsyPPB5OnrQTj7ZSe2Y9UJn-FtRZx570f7gsU0SZ1HRZ6-jKevM1TaFCOh_G=s640-c-rw-v1-e365
