name,fat,protein,carb,calories,recipeLink,recipeName,recipeUrl,click_count
Condensed-Milk-Fudge-9128030,7.0,13.0,11.0,160,recipe/Condensed-Milk-Fudge-9128030,Condensed Milk Fudge,https://lh3.googleusercontent.com/4GsRvdE3F5Ur00B4f9Oi_nYgwbjZJevh9HsvUVf-5pej8qvrE-3Wts4IxWK8SEvLswQ-XojSVyA1Gnco65r4,401
Easy-White-Cheese-_-Garlic-Pizzas-9029496,7.0,7.0,11.0,130,recipe/Easy-White-Cheese-_-Garlic-Pizzas-9029496,Easy White Cheese & Garlic Pizzas,https://lh3.googleusercontent.com/UyOcAUtHtGMhwFNayuGToyY9V-S1vl9OOs8ycgXxJXevQDyHTkX5_luRkhU-hTHi4AlSkGA_lDUMxV-uQKfDFPY,4311
3-Ingredient-Brownies-_Whole30-_-Paleo_-2306591,7.0,4.0,11.0,120,recipe/3-Ingredient-Brownies-_Whole30-_-Paleo_-2306591,3-Ingredient Brownies (Whole30 + Paleo),https://lh3.googleusercontent.com/Nn4Jbq4AS-qG7hzyA9Zayohzvmvy2_2OlOfZhAzTJ0z8sbdBl1igvdDpeDDiLY9dexU2SFwU0wK7y0INAcshag,95853
Butterscotch-Haystacks-9127311,3.5,3.0,11.0,90,recipe/Butterscotch-Haystacks-9127311,Butterscotch Haystacks,https://lh3.googleusercontent.com/9MY4GvCR9SIKPly91tpJgbZtj7eoAkaCup4tpSWnZSHzV5RUd1UKN1d3MbLc8b8z06VCUp9XLtmRhWp_Czh1,700
Sweet-and-Salty-Candied-Bacon-9029436,26.0,7.0,11.0,300,recipe/Sweet-and-Salty-Candied-Bacon-9029436,Sweet and Salty Candied Bacon,https://lh3.googleusercontent.com/F0SPiV6Q5gmy5suk7qyXrbpPiNX0K4PPkUrUHZESMnJLTpWTrPkQeWrJA3tYBkPZu3zC0_wXQBrQ-1Zn2rv3GQ,4354
Easy-Honey-Balsamic-Asparagus-9029420,3.5,3.0,11.0,80,recipe/Easy-Honey-Balsamic-Asparagus-9029420,Easy Honey-Balsamic Asparagus,https://lh3.googleusercontent.com/2mXa0SpProE1JQ441Z4YEkC1V_sCgLyK1mklKdZg8RYT4NMgyV0SYkqiJcOPLwtx9eexrSvOLiMQqRG7S_2NQQ,7159
White-Sauce-2442978,19.0,24.0,11.0,320,recipe/White-Sauce-2442978,White Sauce,https://lh3.googleusercontent.com/-7dmdItNDGPnwpV5Lx99y_-E-PXcDRuJif18YPEJivrrAfewLdnjPolwWVt_kkQQ9LAHYFdsv9WDHelgC2tu9Q,252
Kahlua-Chocolate-Truffles-2557919,13.0,5.0,11.0,180,recipe/Kahlua-Chocolate-Truffles-2557919,Kahlua Chocolate Truffles,https://lh3.googleusercontent.com/rsx8s5MRczXqZtAmHfrdjoLNwJqPSODdCgAurmn8kdw4jG2GyXb3AdfV4LMIXdCg6J3nw-HcOzuYggWJE2_vkA,6358
Quick-_-Easy-4-Ingredient-Broccoli-Cheese-Soup-1873692,9.0,5.0,11.0,130,recipe/Quick-_-Easy-4-Ingredient-Broccoli-Cheese-Soup-1873692,Quick & Easy 4 Ingredient Broccoli Cheese Soup,https://lh3.googleusercontent.com/Z3lcm3-9PShffwQ5CxjVN_38DzfrF84IHwF_-ZRre10VhveMxoXWvoYr6C1dZLJqUrKjS66W7d0aS6bMqWdLeQ,161730
The-Best-Garlic-Bread-2010475,7.0,3.0,11.0,120,recipe/The-Best-Garlic-Bread-2010475,The Best Garlic Bread,https://lh3.googleusercontent.com/EdLOujmbLTt7j1D03YIppHlQ-KSaxdG2DUgc1xxNJ4_LJ95Wf37of7o6UQ9LBcX6YP9Jwzdnw4YeuilaA4-A-Q,3944
Penne-Arrabbiata-9055155,8.0,5.0,11.0,120,recipe/Penne-Arrabbiata-9055155,Penne Arrabbiata,https://lh3.googleusercontent.com/HX6Or46wK7HQdMxOcYmH4LfWZuRAOmTRJGum1VuHcPyPRj9sUX_wBe1UdhT0ZtZW47C8rLSHvugCJmFyKM2q6g,379
Skillet-Chicken-Tacos-9063800,20.0,9.0,11.0,240,recipe/Skillet-Chicken-Tacos-9063800,Skillet Chicken Tacos,https://lh3.googleusercontent.com/mpLwwl1YC77BeRf64alsdhPMcJDZ0XIZxJ0d8CecPsFWdwwayMKNecG8yakaQERjBwKVZT9ndFeQxASdoJmx5Xo,80405
Baked-Ranch-Parmesan-Chicken-2428578,13.0,5.0,11.0,180,recipe/Baked-Ranch-Parmesan-Chicken-2428578,Baked Ranch Parmesan Chicken,https://lh3.googleusercontent.com/-g3Evjw69c2s9kpgOlg8sQkOt9wSgO-cIJP2e7zESoMDiv4DjL5CO8FkA1iy973DqmnqZP4Rz1uEg1KNYlCvCA,290547
Blackened-Shrimp-2634480,8.0,35.0,11.0,250,recipe/Blackened-Shrimp-2634480,Blackened Shrimp,https://lh3.googleusercontent.com/fX_4IwsUsYe9VWGYb3RP9EQ9ScoFjmLYqsL2HeGN2kA-Xzmz4KZYtz4pwp0L8ApMZ6Di_1PpljXDEfACZtVX,10344
Super-Easy-Egg-And-Bacon-Naan-Pizzas-9029484,11.0,7.0,11.0,170,recipe/Super-Easy-Egg-And-Bacon-Naan-Pizzas-9029484,Super Easy Egg And Bacon Naan Pizzas,https://lh3.googleusercontent.com/uUJOEe85yI_5Nf2JCELsFFD7GDxuKt_yk7w5CYSMtD2xlQ-KdM49OwP699OgV3l6eD9BI7ptql8vMA0je-G9Bw,4604
Low-Carb-Lasagna-Stuffed-Chicken--and-some-needed-parental-advice-2639614,9.0,7.0,11.0,150,recipe/Low-Carb-Lasagna-Stuffed-Chicken--and-some-needed-parental-advice-2639614,Low Carb Lasagna Stuffed Chicken- and some needed parental advice,https://lh3.googleusercontent.com/slmytnXdBjj72MiUXrrBavYDX4G3SNNNj_U82I9pwT5A-Emz4iv5JMaZO0FU-8UXHN29476Q6ndJJmYWsjNweQ,9708
Oven-Roasted-Asparagus-2499747,46.0,47.0,11.0,650,recipe/Oven-Roasted-Asparagus-2499747,Oven Roasted Asparagus,https://lh3.googleusercontent.com/UmpU-drhkd2tGBFXayLkN7lCcjnOS4v2JdrSFf8VAwznom2PLOgfwyACRU7b834GNRZhIpdHsIMZLUadoWlly0E,12088
Easy-Glazed-Honey-Balsamic-Chicken-2559757,33.0,49.0,11.0,530,recipe/Easy-Glazed-Honey-Balsamic-Chicken-2559757,Easy Glazed Honey Balsamic Chicken,https://lh3.googleusercontent.com/X5qtXaxWL23vqORuT1l3RCPfjelUfHyxrp0u6uCDfuNbWtHZ3CKdteQern2s2J27NEm33kZqkjAuvEATmo1ejH4,39376
Homemade-Ranch-Dressing-2650397,15.0,1.0,11.0,180,recipe/Homemade-Ranch-Dressing-2650397,Homemade Ranch Dressing,https://lh3.googleusercontent.com/tpnMvZapC2axqoZXDJcaY5p7llNTZDsZoxMCGFfCPuOWHGSKDVdL_etTNBg_89BeeKre17tqDsm6vhFRtJUGgD0,5231
Baked-Chicken-Parmesan-2258138,21.0,50.0,110.0,830,recipe/Baked-Chicken-Parmesan-2258138,Baked Chicken Parmesan,https://lh3.googleusercontent.com/sCP1dPeyt8BTBhVfLCHKgzQvuX-8mj2xAVGub0Cc12NPzZGBAeGhhMlP4nS7pEnqEdWi38dSY18OMmPdH_RD,30757
Crock-Pot-Glazed-Party-Meatballs-9127165,22.0,17.0,118.0,740,recipe/Crock-Pot-Glazed-Party-Meatballs-9127165,Crock Pot Glazed Party Meatballs,https://lh3.googleusercontent.com/sHRnd60fVWyokwVrss-opltVxoP46VtWXidAJRgAMdoIwhYgX7vDBL5cTQP0Ja1cc9muO_rXzflzNOT-cnD0,3341
Miso-Soup-2244697,10.0,19.0,12.0,200,recipe/Miso-Soup-2244697,Miso Soup,https://lh3.googleusercontent.com/6_mQ9WIbQuEWC2e-PeRNK13tr1ZlkXqO-lgEMWwyVofF5iloYKEcHkCmVvPL0WjQOgF1uxcSv-V_mJQdrKAmt6o,19243
Easy-Korean-Sticky-Chicken-9101934,19.0,35.0,12.0,370,recipe/Easy-Korean-Sticky-Chicken-9101934,Easy Korean Sticky Chicken,https://lh3.googleusercontent.com/T5Xyezyxo6HbrkSXLLCeDuC_2YUtT1E7wNJCV1xXElIB0vZ3Pt9GrQR2r8UKh37xNFWY-U7SyT7tGkoDJPDJ2Q,29092
Sweet-and-Spicy-Pecans-9088908,17.0,9.0,12.0,340,recipe/Sweet-and-Spicy-Pecans-9088908,Sweet and Spicy Pecans,https://lh3.googleusercontent.com/avdgrjovc-yDLrK7xQMlXByrlUCG6bcDQy00VrBYPUwzFdOIq90H7j4T_gZN93TxazIhkx-xMqPyMhXNa8k3Cg,1556
Roasted-Potatoes-and-Kielbasa-_One-Pan-Recipe_-2443861,10.0,9.0,12.0,170,recipe/Roasted-Potatoes-and-Kielbasa-_One-Pan-Recipe_-2443861,Roasted Potatoes and Kielbasa (One-Pan Recipe),https://lh3.googleusercontent.com/DM6laDSVg0ibsyIxNZ9FsGC4Hw4_gpfjgikBBEy25aHh-Z81vZ6B66qp4fJKasGjPI_0I4vpmfPpTXGpmv6I7w,1231
Almond-Chocolate-Toffee-Crunchies-2615040,13.0,12.0,12.0,240,recipe/Almond-Chocolate-Toffee-Crunchies-2615040,Almond Chocolate Toffee Crunchies,https://lh3.googleusercontent.com/SEjotJKGdaOofSQYF5EwHrYZzm2qasaWeA4glPxuIFK1hVqQobXQdua4QX_9nkQ-YJq7ep2DaLWe5oAC9KUQxhI,2004
Classic-Gravy-2597373,19.0,26.0,12.0,300,recipe/Classic-Gravy-2597373,Classic Gravy,https://lh3.googleusercontent.com/lKZhp5iykuVddN9oL3N7eRaArIXaadLS4ocbfMZHQdhW4Isipzlog-4FUKsH46kwsIBFHBweG_e9YWW5CndKkA,327
Slow-Roasted-Tomatoes-With-Cilantro-2473771,6.0,4.0,12.0,120,recipe/Slow-Roasted-Tomatoes-With-Cilantro-2473771,Slow Roasted Tomatoes With Cilantro,https://lh3.googleusercontent.com/q_zKqI3M7Adr6m8MKNPv0GBC1sYzUpJPEV5cHbU2QKNARiVRiHK0sSG5IT2JXE0u9E2vfRgd_WcxLdsO-SXAgpM,464
Breakfast-Scramble-Stuffed-Avocado-9053961,34.0,19.0,12.0,410,recipe/Breakfast-Scramble-Stuffed-Avocado-9053961,Breakfast Scramble Stuffed Avocado,https://lh3.googleusercontent.com/aEfm6xbSYqlH0u918dm2tuoIUkqFrMnducrf8D8pvGwrL1BbHFyI7a14iDFvVtZRFpLI7OcU4WZH_ek-n70ZSA,6985
Easy-Homemade-Cheese-Sauce-2702876,22.0,16.0,12.0,310,recipe/Easy-Homemade-Cheese-Sauce-2702876,Easy Homemade Cheese Sauce,https://lh3.googleusercontent.com/LcJrF2yV1-iD4tQs8ABlIhmtoNu3e4bqymwjM5IaE4j-E4XqHtOQCg4Sxcz5MtI0KlFOlfFNFS81ZTFkVuWqYh4,580
The-Best-Hot-Chocolate-Recipe-Ever-2529145,12.0,9.0,12.0,190,recipe/The-Best-Hot-Chocolate-Recipe-Ever-2529145,The Best Hot Chocolate Recipe Ever,https://lh3.googleusercontent.com/80TY_G6MS5SifIa6C6ygY3wMP-D3Ix6YXhQ7AtV6WBAEb77pRgeOFCJfHhKVFZ4JSjwCD48du-lsLJ0LYtyo_w,3478
Healthy-Spinach-Artichoke-Chicken-Bake-2719666,19.0,66.0,12.0,490,recipe/Healthy-Spinach-Artichoke-Chicken-Bake-2719666,Healthy Spinach Artichoke Chicken Bake,https://lh3.googleusercontent.com/SDXoraKwL3v7Xj-8cF9crlfyQr664pGvZcTObHSd5vfND-w1iKL78gCsWmjD3YMbBIXgSOEsOWaAyc_DrSiwJA,111765
Melt-In-Your-Mouth-Doughnuts-2259710,52.0,9.0,121.0,960,recipe/Melt-In-Your-Mouth-Doughnuts-2259710,Melt In Your Mouth Doughnuts,https://lh3.googleusercontent.com/VMyVNHlTgfGtj3lqCkDxbvDzlA4sT7slyQXJZ1MXvsZEuyM0-6wCK8s2xxPY8sdd7I40pFda66kLRp1GTdiq,47144
Mushrooms-With-Cream-and-Sage-9016497,91.0,14.0,126.0,1290,recipe/Mushrooms-With-Cream-and-Sage-9016497,Mushrooms With Cream and Sage,https://lh5.ggpht.com/8V98ScfSjdsQalYPfEyLi3oflyuh7PAvKnSjLKxhmq86GcGG9TOEoluJ0H55EmzNzKvGPfpV9lIP_2cnRpn5-A,262
Strawberry-Cheesecake-Baked-French-Toast-Casserole-2436600,52.0,72.0,128.0,1270,recipe/Strawberry-Cheesecake-Baked-French-Toast-Casserole-2436600,Strawberry Cheesecake Baked French Toast Casserole,https://lh3.googleusercontent.com/0o2sL3oeJcK9XAcJPY-eFuyaGHkrxM90LC3ufTMsurBhDsj6al46Q7qhAY6a_lojRBl9ISjA3SMRICRj46JR9w,11410
Fluffy-Almond-Flour-Pancakes-9115868,33.0,18.0,13.0,400,recipe/Fluffy-Almond-Flour-Pancakes-9115868,Fluffy Almond Flour Pancakes,https://lh3.googleusercontent.com/jkaJAYBhhKyJDSKiltsFXsEi4amCs900aD0eIBgV2DLZNDYSqK8MHwiwy54DydrUV9hRRrYkT9QbNaAgrzjJ,1273
Brown-Butter-Mushroom-Pasta-2518930,13.0,3.0,13.0,180,recipe/Brown-Butter-Mushroom-Pasta-2518930,Brown Butter Mushroom Pasta,https://lh3.googleusercontent.com/JYfggPS9JbWW_gHxlrMMzOZkSV_p2B2sfZLMgcHKZ_xa27AlNko2XsiHDd-3ys7xrH2HoxxDEqOQuXA3nhmwIA,30160
The-Best-Effing-Chicken-Recipe-Ever-Seriously-2060543,7.0,6.0,13.0,130,recipe/The-Best-Effing-Chicken-Recipe-Ever-Seriously-2060543,The Best Effing Chicken Recipe Ever — Seriously,https://lh3.googleusercontent.com/2RPd4_VqhUXoqF_U70vZ8F65YsEIIVbRO8oQWtgzVrpi9kmqgTbqH_6pi-esIrDqDNdYzuMVHAUm4NkExweOwg,301646
10-Minute-Blackened-Tilapia-2718249,4.5,1.0,13.0,100,recipe/10-Minute-Blackened-Tilapia-2718249,10-Minute Blackened Tilapia,https://lh3.googleusercontent.com/M5CeipbEFzKVGEoaw6-pwY8b82PoHX5OFW1yMNivqpLuSv7vd1ChUf7AD5i4y5_wl2HdHc56epZwZKxkaW4T,5926
Crispy-Buffalo-Cauliflower-2235658,7.0,2.0,13.0,120,recipe/Crispy-Buffalo-Cauliflower-2235658,Crispy Buffalo Cauliflower,https://lh3.googleusercontent.com/NlrwKA3qLPJLNK1REZ2T02jh4obk8ISaWW-d-PpnspvQmKAi0V0m7xOb67E6RWoMo_EY9wb9KGWP4-bAxATBpQ,10094
Creamy-Tuscan-Chicken-_Paleo-_-Keto_-2603062,42.0,36.0,13.0,580,recipe/Creamy-Tuscan-Chicken-_Paleo-_-Keto_-2603062,Creamy Tuscan Chicken (Paleo & Keto),https://lh3.googleusercontent.com/LizdeXo89joJsNP6OPBZ5GKDu88G9kUI7lZHNFCCPlhthgseKlYmxGkfzJhPIrW2itVN5jEoZIPaMp6yxUPHFXk,31783
Chinese-Garlic-Green-Beans-9042713,29.0,4.0,13.0,310,recipe/Chinese-Garlic-Green-Beans-9042713,Chinese Garlic Green Beans,https://lh3.googleusercontent.com/v_aYkC3eI5aTORqrAIWFKFDq35PtM-rNg47Jv9_UKqM34XIZvq1mQ_rME-wbFdwkSFV1Hs8CIeifE_SqlAo7,11009
Black-Lemonade-2234069,9.0,4.0,13.0,150,recipe/Black-Lemonade-2234069,Black Lemonade,https://lh3.googleusercontent.com/7pv3yIZv11jnDqOylExVjlb88otBpZJyJGbZoBPhdp1JUeJGJY06rL-6LADTPJz67I0tNOBgzKqTDJKGXtyy-xM,19647
Cucumber-_-Red-Onion-Salad-with-Dill-9025693,20.0,3.0,13.0,230,recipe/Cucumber-_-Red-Onion-Salad-with-Dill-9025693,Cucumber & Red Onion Salad with Dill,https://lh3.googleusercontent.com/spqXBE9UmJvBhbGyCEBej9HzR20DO6N6dB72nGE2cu1WPsIathMSIIVc020lR0GshjZOzDSiMlQHlQUdlQcZmA,25114
Easy-Better-Than-Takeout-Shrimp-Fried-Rice-2557347,20.0,31.0,13.0,350,recipe/Easy-Better-Than-Takeout-Shrimp-Fried-Rice-2557347,Easy Better-Than-Takeout Shrimp Fried Rice,https://lh3.googleusercontent.com/zn_ZVKlp_vVeURck46jdoz7GsFtlq5XcTO5fhs-a9hZ28faoZB1KyFulY37m5gryPLOGvDAzfFwg28FdJIbN,17357
Avocado-and-Tomato-Salad-1061964,13.0,2.0,13.0,160,recipe/Avocado-and-Tomato-Salad-1061964,Avocado and Tomato Salad,https://lh3.googleusercontent.com/fC5VcKmgheN2epMpFtR85brGrFr3FumbgJQ8CNrlN_ANjmst0btB1NJPclurVOF-5j7Getd8QovOIjAYiwdHHQ,624345
Parmesan-Roasted-Potatoes-2538996,3.5,4.0,13.0,100,recipe/Parmesan-Roasted-Potatoes-2538996,Parmesan Roasted Potatoes,https://lh3.googleusercontent.com/iO7WjBsPAsc2sB3TYhfACl9cfLHv580SxpbjOweHPEZdTlNjxLaCDTm888Lo9UrURp5rH5iKdmy8O2oGarmXhQ,30472
Wild-Blueberry-Lavender-Overnight-Oats-2427948,41.0,44.0,13.0,620,recipe/Wild-Blueberry-Lavender-Overnight-Oats-2427948,Wild Blueberry-Lavender Overnight Oats,https://lh3.googleusercontent.com/-D1kVYoMx4fVU_-mbMQmEy5G1Qm2-P8YdS8-6ZudeSQOkOZo_FRpzhEitzio_TAk3hc6Je2Zx1RmdGyfnOHhAA,1707
CROCK-POT-APPLE-CINNAMON-ROLL-CASSEROLE-2541087,23.0,67.0,13.0,520,recipe/CROCK-POT-APPLE-CINNAMON-ROLL-CASSEROLE-2541087,CROCK POT APPLE CINNAMON ROLL CASSEROLE,https://lh3.googleusercontent.com/UV5Rh9NzVo0ABsrGCbmzft-cFGZ-Rx59LuLGpLrwFmzH_xwkc4QooiJUP3QGWvkvNE_2CgkyfcjyyEtOuu4z6xg,7869
Homemade-Balsamic-Vinaigrette-Salad-Dressing-9030225,6.0,6.0,13.0,130,recipe/Homemade-Balsamic-Vinaigrette-Salad-Dressing-9030225,Homemade Balsamic Vinaigrette Salad Dressing,https://lh3.googleusercontent.com/WZ8c1OtHCV0EHNxuXzyMY-3sFW2TK8lmrVgDtyVXlrXrDzisRWdLY0Vje4n8O2rT4vDnrcU4ZIoWPLMXDjiuOg,13466
Greek-Salad-Dressing-591,26.0,7.0,13.0,310,recipe/Greek-Salad-Dressing-591,Greek Salad Dressing,https://lh3.googleusercontent.com/lkf4qxZhwXlHGvBfFqb-w5bNEgnjthY5IaYiXzS-Sc6ZC2EnBBnNM5FrLI5wWyyRiSXxGPE7enF2pbv0cpRhJUs,681
Garlic-and-Herb-Roasted-Chickpeas-9085172,6.0,3.0,13.0,120,recipe/Garlic-and-Herb-Roasted-Chickpeas-9085172,Garlic and Herb Roasted Chickpeas,https://lh3.googleusercontent.com/VRGpl81Xnox6AE-lBY2gsbcFKjsacu7Rf7M0jsLJX3fzg2_wl5edaDS5uQJpw2gveCW7zDvKy6gv4npFdIsQrMY,267
Basic-Crepes-2302301,3.5,1.0,13.0,90,recipe/Basic-Crepes-2302301,Basic Crêpes,https://lh6.ggpht.com/GTZX6mxONf96AmZqR7_cTPR2C33wgxKZKDPWVB9qa1875CuIUqtNxTwp1EtGPdJ7SmcPemQAH0iPjvB_jknw,12556
Freakin-Fantastic-Fried-Rice-2706921,15.0,10.0,130.0,670,recipe/Freakin-Fantastic-Fried-Rice-2706921,Freakin’ Fantastic Fried Rice,https://lh3.googleusercontent.com/55cJveWPc8IHedLVONJJ8snW0i1U_cKZcg3_WlHs2asvn8kqRyqVYbVmoaQMdOs9Yzd1UzuGJHhxaGzswdxC41w,16130
Cinnamon-Honey-Butter--Gifts-in-a-Jar-1203370,61.0,0.5,134.0,1050,recipe/Cinnamon-Honey-Butter--Gifts-in-a-Jar-1203370,Cinnamon Honey Butter- Gifts in a Jar,https://lh3.googleusercontent.com/5sWZQGSLmjsBIboz0nIQWPqpTYXCGf279odBdbZhvXyLJkuGZgHJBpgrEHXrZ2Cq-ZmorW1XUNsDbVthrBntrA,2360
Christmas-Crack-9125146,91.0,9.0,136.0,1320,recipe/Christmas-Crack-9125146,Christmas Crack,https://lh3.googleusercontent.com/Cd-mcseKV3OZDxFLBY2cJGtYN-KbQkdR4oOttuXKE5DpSLnIhX4tlF1U89MgkeaxMBSNxgntHWN3ZpDtCiHbMw,5299
Salted-Caramel-Thumbprint-Cookies-9061260,29.0,14.0,137.0,860,recipe/Salted-Caramel-Thumbprint-Cookies-9061260,Salted Caramel Thumbprint Cookies,https://lh3.googleusercontent.com/6Mwold8G7Z_Wn8oNqEz9d0At9CcKBL8oJGmL43WqSpVxdxQ8nn2jOJjyJc_AgzP8k13jw8-LjVoScfpeSnVZaA,1086
Simple-Skillet-Green-Beans-2352743,7.0,2.0,14.0,130,recipe/Simple-Skillet-Green-Beans-2352743,Simple Skillet Green Beans,https://lh3.googleusercontent.com/b3D-gQemnyclzNiDttlhLTbyWe7UoUBKAcD2cSpxAQ4HPtYHEZESXhp0kg6HXVykUGALYHcn_8cEB22B_qbR,39504
Crispy-Parmesan-Garlic-Chicken-With-Zucchini-2577856,12.0,4.0,14.0,180,recipe/Crispy-Parmesan-Garlic-Chicken-With-Zucchini-2577856,Crispy Parmesan Garlic Chicken With Zucchini,https://lh3.googleusercontent.com/Donn46oFdRRn0Lf2H2ATy3lDG-Hqy8lSjqDEvia9YQTy5bydTwR5dxOj8oonQN2hvciyR-zW8SbQBGdivFsG_A,199810
Seasoned-Creamy-Cheesy-Sweet-Corn-2497842,12.0,9.0,14.0,190,recipe/Seasoned-Creamy-Cheesy-Sweet-Corn-2497842,Seasoned Creamy Cheesy Sweet Corn,https://lh3.googleusercontent.com/QBswRspQ2CkOpjwN9AtoEUFTvlL5NPQlmbWhTfWWMaxhSh_7OkCI8gJ2CKYzH16KluFh_P5NH-tvguWUmQxH,24632
Mini-Cinnamon-Rolls-Using-Crescent-Rolls-2501437,3.0,0.0,14.0,80,recipe/Mini-Cinnamon-Rolls-Using-Crescent-Rolls-2501437,Mini Cinnamon Rolls Using Crescent Rolls,https://lh3.googleusercontent.com/N94haDzF_TmPNaCmM0pdzxaaAKZH8Al4IIpgj-axEi0C735UDiRFdmpT5dKZu6gy_QFR1cmupUfhHyR7eYTH,6004
Strawberry-Rum-Smash-A-Wonderful-Rum-Drink-9062923,23.0,35.0,14.0,410,recipe/Strawberry-Rum-Smash-A-Wonderful-Rum-Drink-9062923,Strawberry Rum Smash – A Wonderful Rum Drink,https://lh3.googleusercontent.com/j6tr3rbbzxvvkS3J8cjltSqw7CZaY261IhC5maJUgCwGPCBGeQnWQyZr8XMmTWzOwsa6EtybyLdGIZCjskdas2I,517
Cookie-Bars-2539439,26.0,35.0,14.0,410,recipe/Cookie-Bars-2539439,Cookie Bars,https://lh3.googleusercontent.com/u52WTOKp4jJ6_YMkoCaU4U-jQuBMFlZO90oec9u5cd_QuPgUj6Cr1C2ToWo2NF8VsZ2GW9gXNzhVkD7qWrOrqkI,1934
Matar-Paneer-2474812,14.0,3.0,14.0,190,recipe/Matar-Paneer-2474812,Matar Paneer,https://lh3.googleusercontent.com/r-oKesk6yaRjUpb6nyuVFfNiiZBWlVUjkDAPSfbsjV_0Ub2N1mINw0tl2P64E6CmMlXITHHnzC8TYhIPYSeuH0A,416
10-Minute-Teriyaki-Sauce-2440242,22.0,29.0,14.0,370,recipe/10-Minute-Teriyaki-Sauce-2440242,10 Minute Teriyaki Sauce,https://lh3.googleusercontent.com/ALablzuZKcMHGnIg2G033pjIclZqZ5enFdQR0lbjzR0m9w7I7R0iDil1KtoSRmc10b_0M1-aBPc6XwDVM9KC,1691
Lucky-Charms-Milkshakes-2683241,0.0,0.0,14.0,140,recipe/Lucky-Charms-Milkshakes-2683241,Lucky Charms Milkshakes,https://lh3.googleusercontent.com/WirCVw6IRAisPzsypF86i0JtWBhX9DFbv3cfemW4qmYVDcz4V9KeCgmOPw8Q3Xm5JEZ47cJ4O0WvmiUiAcHd,586
Roasted-Broccoli-with-Garlic-2209449,0.0,2.0,14.0,60,recipe/Roasted-Broccoli-with-Garlic-2209449,Roasted Broccoli with Garlic,https://lh3.googleusercontent.com/dQmVgZClGlTmtRQb0O1TRD4baEDU5O5ftg62CgacUfIAHtdGe6Cllo0BaK5cO_7ufvP-LuOvAQtk0n2U_uxE,117400
Keto-Buttermilk-Biscuits-2516787,52.0,10.0,14.0,560,recipe/Keto-Buttermilk-Biscuits-2516787,Keto Buttermilk Biscuits,https://lh3.googleusercontent.com/9V8-NVDkFvtriQdtyEHIbHtIw19NEWjvZygJt1m0bfk2gGAm91YqVpB5LMvo3NpEmxirk4A4GLblynbVNzbmKQc,6580
Red_-White-and-Blue-Lemonade-Mocktail-1945406,8.0,4.0,14.0,140,recipe/Red_-White-and-Blue-Lemonade-Mocktail-1945406,"Red, White and Blue Lemonade Mocktail",https://lh3.googleusercontent.com/d0YRvJ4DjycmLRtkDXLbs9Z_KG6u_fSW4w9PAUUJGcK7_83UHI2UReTVRhqc1YORvoOWEZUvec3XPqlAGxED1w,2415
French-Macaron-2682039,49.0,11.0,144.0,1020,recipe/French-Macaron-2682039,French Macaron,https://lh3.googleusercontent.com/KO-wrNUm5uZaC_aHREqk_Fk2pD2XQI5qKH4hjq_AD31a_Y6X5ofkw7iB2NKpo4aLdxj2wDWHIRFw6EIsJ9ynV-U,2968
Easy_-Homemade-Chimichurri-Sauce-2634319,111.0,26.0,144.0,1650,recipe/Easy_-Homemade-Chimichurri-Sauce-2634319,"Easy, Homemade Chimichurri Sauce",https://lh3.googleusercontent.com/AemyXIQrN73v8FAxJymrcPzd03orG5aQs8fofhlx99z7JgTSpqwVtQxz7AzqWGZ1M-rKWXm68akbuMlnW6_TPUQ,1947
Roasted-Broccoli-with-Smashed-Garlic-2258109,7.0,6.0,15.0,130,recipe/Roasted-Broccoli-with-Smashed-Garlic-2258109,Roasted Broccoli with Smashed Garlic,https://lh3.googleusercontent.com/aeZXl37k8xrqIWdmwnGkgazinaLLwZ5naOa-Fw6Ed835EoUN25ezFna5xKZL0icaW4Juvm3ZwRQJWyw3mkcYHsM,348055
Chicken-Parmesan-Baked-Ziti-2238590,15.0,20.0,15.0,280,recipe/Chicken-Parmesan-Baked-Ziti-2238590,Chicken Parmesan Baked Ziti,https://lh3.googleusercontent.com/POmTDG-66xBzykozl6ymkUqO-K2V8ccB5r-ymVHlBj-IJzr-NvgRiLz8EWkqYahHgYAgpmuNlUSisjt8nF1G85U,90906
Sweet-Bread-2190509,13.0,7.0,15.0,200,recipe/Sweet-Bread-2190509,Sweet Bread,https://lh3.googleusercontent.com/3J6DgaAt0ql92NiuOaCQ8KbXdvvAr3hZD_IihKGfPcsrkCA3ebcWKlSy9erQhVvzudVWRQTS9GJJ2U19AA2O,497
Instant-Pot-Asian-Inspired-Pork-Shoulder-2617199,12.0,32.0,15.0,300,recipe/Instant-Pot-Asian-Inspired-Pork-Shoulder-2617199,Instant Pot Asian-Inspired Pork Shoulder,https://lh3.googleusercontent.com/5MhUzNl3YyhIK3--SIs6nq-llEW8DacZwHbsL8kuiS4XbDXaSn1ezqaC1PE7ZqFv9SO7-PIg-ONyxQPf03mj3g,6994
Roasted-Garlic-Parmesan-Cauliflower-9024325,27.0,7.0,15.0,330,recipe/Roasted-Garlic-Parmesan-Cauliflower-9024325,Roasted Garlic Parmesan Cauliflower,https://lh3.googleusercontent.com/WpYgMLHS7MfHGl9t8sCFFr-h9ChnCRW1GWvjs_mzTouiS_NUyIMlBybUeUb8B9WPHAvlFOSbMaFDCTv6t7o5,68705
